,N_NO2,Nord_Precip,Nord_Pressure,Nord_RH,Nord_Temp,Nord_Winddirection,Nord_Windspeed,weekday_Monday,weekday_Tuesday,weekday_Wednesday,weekday_Thursday,weekday_Friday,weekday_Saturday,weekday_Sunday,season_fall,season_spring,season_summer,season_winter,holiday_sunday,holiday,holiday_school,year,month,dayofyear,weekday,season
2015-12-05,29.789625,0.0,991.0267,75.848694,5.627415,218.99501,0.71905106,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,12,339,6,1
2015-12-06,38.26682,0.0,993.3259,83.41932,3.9539995,170.14891,0.52570015,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,12,340,0,1
2015-12-07,29.199263,0.0,991.61206,96.33338,1.2749428,169.0764,0.43297902,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,12,341,1,1
2015-12-08,45.426685,0.0,994.81445,85.20321,2.976033,125.91406,0.5871516,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2015,12,342,2,1
2015-12-09,31.045626,0.0,994.8526,96.821106,-0.22694059,189.95801,0.44807306,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,12,343,3,1
2015-12-10,38.249268,0.0,992.5306,95.37089,1.1167995,175.692,0.3954543,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,12,344,4,1
2015-12-11,42.523777,0.0,995.17896,88.59385,1.4667834,199.32971,0.5959986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,12,345,5,1
2015-12-12,50.27583,0.0,989.622,82.32772,-0.051053863,153.19621,0.68437606,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,12,346,6,1
2015-12-13,51.46673,0.0,984.67535,85.3668,0.40342787,183.72638,0.25282148,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,12,347,0,1
2015-12-14,48.891243,0.0,980.63654,76.91514,0.92242837,141.6338,0.60704076,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,12,348,1,1
2015-12-15,49.59125,0.0,985.06647,82.5991,2.168985,149.60323,0.8253291,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,12,349,2,1
2015-12-16,42.257828,0.0,986.29364,84.186165,2.7636623,128.20412,0.5663302,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,12,350,3,1
2015-12-17,43.759617,0.0,990.07306,85.24087,3.7072852,227.91618,0.39208403,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,12,351,4,1
2015-12-18,35.721596,0.006389037,989.7703,94.711914,2.0560477,195.87648,0.36512876,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,12,352,5,1
2015-12-19,40.394306,0.0,985.8674,92.05985,2.6663947,171.49077,0.4408182,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,12,353,6,1
2015-12-20,35.23703,0.0,987.1108,86.17466,4.386133,77.084404,0.90367895,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,12,354,0,1
2015-12-21,27.640184,0.0,987.9221,97.55697,1.31022,157.72408,0.41545618,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,12,355,1,1
2015-12-22,30.858019,0.0,987.4583,95.20145,1.624311,137.55849,0.4415408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,12,356,2,1
2015-12-23,41.01851,0.0,989.8089,82.904686,4.86955,120.96813,0.66454417,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,12,357,3,1
2015-12-24,46.280975,0.0,988.4307,78.932846,4.5843534,95.42334,0.8517826,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2015,12,358,4,1
2015-12-25,39.71918,0.0,989.04926,77.617455,3.7740352,52.787045,1.5289997,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2015,12,359,5,1
2015-12-26,36.24665,0.0,991.56134,77.815575,4.002506,103.098915,0.8197949,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2015,12,360,6,1
2015-12-27,35.94344,0.0,990.82227,68.27874,6.035896,184.35619,1.4234929,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2015,12,361,0,1
2015-12-28,34.258083,0.0,990.6384,64.194496,6.3825974,160.62108,1.7273384,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2015,12,362,1,1
2015-12-29,39.55865,0.0,990.3945,66.378944,5.5096707,66.34319,1.7964762,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2015,12,363,2,1
2015-12-30,34.62645,0.0,989.73517,82.98326,3.7892103,79.30532,1.2925715,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2015,12,364,3,1
2015-12-31,17.977556,0.012321736,993.6431,89.82058,1.8359469,135.21786,0.5822616,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2015,12,365,4,1
2016-01-01,24.912739,0.0,990.1594,65.64857,-2.5220003,202.33514,0.59968776,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2016,1,1,5,1
2016-01-02,34.000313,0.0,985.42804,82.81138,-2.456865,212.0384,0.32865918,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2016,1,2,6,1
2016-01-03,23.161188,0.0020210296,980.63104,91.05191,-2.9770985,120.458046,0.6208401,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2016,1,3,0,1
2016-01-04,11.177676,0.039246958,975.24316,86.08725,-4.3523674,131.65562,0.6224661,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2016,1,4,1,1
2016-01-05,24.93474,0.0,961.6775,85.28648,-5.96635,170.99239,0.503575,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2016,1,5,2,1
2016-01-06,44.459587,0.0,961.57355,88.647026,-5.6517167,198.98058,0.4286008,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2016,1,6,3,1
2016-01-07,41.378494,0.0,963.06244,93.43414,-2.2909799,187.80847,0.25354,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,7,4,1
2016-01-08,52.645847,0.0020862222,962.2708,87.24686,-0.08912229,109.397064,0.7194292,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,1,8,5,1
2016-01-09,55.970837,0.0,967.9947,90.91943,1.2505524,158.59782,0.3607115,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,9,6,1
2016-01-10,43.112415,0.007888476,966.6612,90.1533,1.5077335,164.21013,0.3593621,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,10,0,1
2016-01-11,29.521511,0.10796013,962.98724,94.96174,2.6203163,181.11108,0.38870594,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,11,1,1
2016-01-12,31.552362,0.2732928,956.91315,89.74332,4.8468795,127.24627,0.7643241,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,12,2,1
2016-01-13,37.492325,0.0,960.2322,88.48529,3.6610737,136.10924,0.7791295,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,1,13,3,1
2016-01-14,24.518524,0.0,969.95746,65.84562,3.8515034,169.81139,1.4855884,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,14,4,1
2016-01-15,41.11303,0.0,973.80096,72.21672,1.4924551,155.06691,0.66857606,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,1,15,5,1
2016-01-16,53.17901,0.0,968.59546,77.82557,0.89486104,182.25624,0.56405747,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,16,6,1
2016-01-17,28.838083,0.0,974.52856,68.29286,-0.90177035,176.4668,1.1782767,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,17,0,1
2016-01-18,21.05912,0.0,975.2569,65.50422,-1.7316128,244.51697,0.86122966,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,18,1,1
2016-01-19,35.315464,0.0,979.0633,70.43273,-2.695368,206.52827,0.585045,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,19,2,1
2016-01-20,43.68332,0.0,976.2451,79.17006,-4.923406,222.30196,0.55199087,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,1,20,3,1
2016-01-21,49.849003,0.0,976.09515,75.77607,-3.5576875,161.34192,0.62436503,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,21,4,1
2016-01-22,50.610985,0.0,983.4414,82.26754,-3.36769,179.35097,0.6344065,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,1,22,5,1
2016-01-23,38.900826,0.0,991.7862,75.03922,-3.0551662,178.44446,0.76493925,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,23,6,1
2016-01-24,45.234917,0.0,990.55054,84.379265,-4.5229754,116.021645,0.6165374,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,24,0,1
2016-01-25,43.24202,0.0,992.2089,80.03331,-0.66478044,180.59782,0.43391928,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,25,1,1
2016-01-26,58.80852,0.0,987.6694,68.212654,4.0356536,171.79034,0.38872662,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,1,26,2,1
2016-01-27,53.976532,0.0,986.6021,78.27935,5.997563,101.8656,0.73200274,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,1,27,3,1
2016-01-28,45.11955,0.0,984.3024,70.61397,6.972549,89.796196,1.5028864,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,1,28,4,1
2016-01-29,51.584415,0.0,983.1543,68.42718,8.151439,167.6386,1.0028832,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,1,29,5,1
2016-01-30,45.32265,0.0,987.84393,80.68133,5.859178,117.12848,0.8232754,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,1,30,6,1
2016-01-31,39.87947,0.0,980.97144,79.97231,4.2977967,170.98509,0.92395854,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,1,31,0,1
2016-02-01,21.43399,0.004107227,973.6167,73.09649,6.421923,106.55367,1.2091494,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,32,1,1
2016-02-02,43.523167,0.010365874,977.9888,83.8325,7.5925574,151.63939,0.58809537,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,33,2,1
2016-02-03,35.21515,0.0,979.2775,75.70739,8.764041,133.79587,1.1759056,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,2,34,3,1
2016-02-04,39.69036,0.05952238,975.156,82.19681,6.044765,154.24355,1.0413595,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,2,35,4,1
2016-02-05,18.304527,0.0,980.4038,50.87183,4.875611,285.82516,1.2778944,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,2,36,5,1
2016-02-06,30.011663,0.0,984.804,67.43595,4.076286,222.3443,0.894116,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,2,37,6,1
2016-02-07,32.76866,0.0,982.93866,74.21607,4.0433974,144.28091,0.9478557,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,2,38,0,1
2016-02-08,33.774567,0.0,973.8096,74.602806,6.078099,160.69395,0.7201071,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,39,1,1
2016-02-09,45.276684,0.0,971.77374,84.47261,6.633449,148.67981,0.5519294,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,40,2,1
2016-02-10,29.016478,0.0,966.6072,73.176926,7.6216393,82.31773,1.3164595,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,2,41,3,1
2016-02-11,22.703156,0.12458467,955.926,72.1567,4.9597006,197.75807,1.0679625,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,2,42,4,1
2016-02-12,39.50554,0.0,966.6534,71.99506,2.6548889,115.88016,0.64549905,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,2,43,5,1
2016-02-13,31.43824,0.030445715,965.0081,89.652336,0.9462276,88.45728,0.86715263,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,2,44,6,1
2016-02-14,29.91629,0.03324908,955.68243,83.42457,3.6098297,142.65692,0.52973014,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,2,45,0,1
2016-02-15,33.70114,0.095312424,954.7283,89.06286,3.495571,137.67183,0.68746996,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2016,2,46,1,1
2016-02-16,33.338108,0.07034463,967.12964,86.05576,5.246156,197.41283,0.7989448,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2016,2,47,2,1
2016-02-17,25.824986,0.08044813,986.78564,84.648674,4.879996,201.14198,0.6421525,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2016,2,48,3,1
2016-02-18,32.745205,0.25868925,982.59076,95.654686,1.8726225,168.7677,0.4826763,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2016,2,49,4,1
2016-02-19,40.497864,0.2612318,975.46686,95.50622,3.5735524,183.67915,0.7201152,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2016,2,50,5,1
2016-02-20,25.611704,0.11565303,976.10596,82.74782,5.30625,201.25743,0.82815,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,2,51,6,1
2016-02-21,25.720015,0.0,981.35406,73.2582,3.7738369,120.77166,0.9275927,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,2,52,0,1
2016-02-22,28.436022,0.006193454,975.856,77.56112,7.1988425,130.81544,0.6829736,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,53,1,1
2016-02-23,38.8649,0.0,971.7276,73.26147,9.6301775,117.98193,0.6792477,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,54,2,1
2016-02-24,34.911842,0.01871076,968.4068,66.57591,10.504785,156.16844,1.2137786,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,2,55,3,1
2016-02-25,22.205755,0.0,975.2476,53.415897,5.47932,203.43855,0.9387,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,2,56,4,1
2016-02-26,25.605791,0.006193454,970.9231,73.40627,3.2734177,104.276634,0.57804173,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,2,57,5,1
2016-02-27,17.009258,0.0,973.0283,75.674,3.1658676,135.0509,0.75471616,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,2,58,6,1
2016-02-28,18.036467,0.0,972.2769,72.948265,3.0903428,186.28242,0.5741357,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,2,59,0,1
2016-02-29,28.798111,0.016689727,973.5478,85.46177,5.3002133,134.86418,0.5212508,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,2,60,1,1
2016-03-01,27.084639,0.19456239,970.0907,94.7774,6.1013823,148.65594,0.49108067,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,61,2,2
2016-03-02,12.7444315,0.0,971.9214,56.80421,6.5449624,272.95053,2.1077778,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,62,3,2
2016-03-03,36.192238,0.0,968.25824,67.83224,4.7609835,89.924866,0.90091276,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,63,4,2
2016-03-04,17.496181,0.1822164,960.88727,78.58592,3.8058004,210.59956,0.9356105,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,3,64,5,2
2016-03-05,15.239071,0.0,963.17267,52.921482,6.153445,257.6298,2.1113074,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3,65,6,2
2016-03-06,25.171919,0.0,961.07635,65.43882,6.273746,150.7383,1.0490842,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,66,0,2
2016-03-07,8.86176,0.16096462,960.5899,74.50688,6.8113065,201.46593,1.0714217,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,67,1,2
2016-03-08,18.849741,0.12836593,964.04987,85.93241,3.0088203,242.2359,1.2071768,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,68,2,2
2016-03-09,24.65244,0.010300696,970.7673,86.586815,3.5946848,194.352,0.68255156,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,69,3,2
2016-03-10,25.209766,0.0,972.85675,73.45289,4.4346075,136.22743,0.67381185,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,70,4,2
2016-03-11,14.820263,0.0,972.1352,62.16484,7.3386474,194.95363,1.320789,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,3,71,5,2
2016-03-12,7.337979,0.0,977.6993,51.742794,9.073876,294.4747,1.9016792,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3,72,6,2
2016-03-13,20.06714,0.0,981.92645,72.564064,6.975554,183.45222,0.62706274,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,73,0,2
2016-03-14,16.356514,0.0,984.49615,78.39172,5.608309,197.30035,0.5567535,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,74,1,2
2016-03-15,18.440382,0.0,984.9353,63.140163,6.275303,109.62695,0.92931336,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,3,75,2,2
2016-03-16,31.450289,0.0,978.60645,67.29391,3.1559794,145.41554,0.80406976,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,76,3,2
2016-03-17,17.189217,0.0,986.4222,80.80389,2.6911278,99.01475,0.63106173,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,77,4,2
2016-03-18,27.422552,0.0,985.9732,67.61131,5.9863563,148.53757,0.7081482,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,3,78,5,2
2016-03-19,35.318806,0.0,976.66724,65.23646,7.2565656,119.17597,1.1985883,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,3,79,6,2
2016-03-20,22.887388,0.0,976.2741,66.55538,7.479963,137.12943,0.98002213,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,3,80,0,2
2016-03-21,17.748297,0.0,975.05176,66.48437,9.196418,165.63477,0.6726081,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,3,81,1,2
2016-03-22,20.86388,0.0020862122,974.5984,69.71805,7.445154,166.36452,0.9617701,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2016,3,82,2,2
2016-03-23,15.905672,0.0,970.628,60.228405,8.186595,186.50807,0.9743137,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2016,3,83,3,2
2016-03-24,15.453865,0.0,965.7364,63.87613,6.3923593,153.79564,1.1285161,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2016,3,84,4,2
2016-03-25,17.89876,0.006389042,970.18994,66.91143,5.7723165,245.03125,1.4782456,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2016,3,85,5,2
2016-03-26,24.311295,0.008279681,975.0275,67.738716,6.6060414,156.16806,0.83328027,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2016,3,86,6,2
2016-03-27,17.360497,0.004107227,977.5593,71.27744,8.111596,184.20409,0.91863066,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2016,3,87,0,2
2016-03-28,17.058146,0.0,975.395,65.30182,8.889794,98.68823,1.0887345,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2016,3,88,1,2
2016-03-29,16.74332,0.0,970.9712,69.34751,10.001111,110.44363,1.0639644,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2016,3,89,2,2
2016-03-30,20.093994,0.05554552,972.55426,71.587715,11.182999,173.13147,1.2079467,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,3,90,3,2
2016-03-31,18.674717,0.0,975.38617,68.36403,11.513298,184.37323,1.6900412,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,3,91,4,2
2016-04-01,18.801138,0.0,972.9754,57.362293,14.904361,132.4505,1.6624398,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,4,92,5,2
2016-04-02,25.829388,0.0,974.0301,62.238712,14.252568,149.34003,1.0643345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,4,93,6,2
2016-04-03,12.462827,0.0,983.01855,60.114735,10.428394,129.5942,0.82369304,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,4,94,0,2
2016-04-04,17.182062,0.0,977.1586,67.20336,12.36322,114.34136,1.033641,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,95,1,2
2016-04-05,19.320604,0.0,969.5662,55.96765,17.029562,140.04631,1.8520713,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,96,2,2
2016-04-06,24.767483,0.0,968.21967,55.902985,17.462969,127.8515,1.6615624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,4,97,3,2
2016-04-07,16.209093,0.0,970.4875,60.301327,16.995571,134.43365,1.2887135,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,4,98,4,2
2016-04-08,20.3328,0.0,970.8145,68.164314,15.168727,145.87482,0.6631711,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,4,99,5,2
2016-04-09,15.399712,0.060172725,966.4467,77.537415,11.601296,239.16638,1.5891442,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,4,100,6,2
2016-04-10,7.25639,0.0,964.61865,66.39111,11.698238,215.98358,1.5130516,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,4,101,0,2
2016-04-11,6.6924405,0.0,969.71686,63.861942,11.845185,129.67848,1.0293064,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,102,1,2
2016-04-12,16.691742,0.0,972.54474,62.607983,12.591053,129.19075,0.7450116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,103,2,2
2016-04-13,18.313084,0.0,971.2627,66.96711,13.4483,162.89412,0.90528226,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,4,104,3,2
2016-04-14,18.756573,0.0,967.13544,58.792633,15.571488,136.10579,1.312374,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,4,105,4,2
2016-04-15,15.710436,0.010561474,969.2803,58.351353,12.752037,254.20552,1.2937218,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,4,106,5,2
2016-04-16,18.365696,0.0,971.37964,59.685497,12.846473,131.62527,1.4596299,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,4,107,6,2
2016-04-17,10.204743,0.0,968.49896,55.29304,16.664003,154.70311,2.31118,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,4,108,0,2
2016-04-18,7.236412,0.0,969.2911,56.74533,17.226841,207.43217,1.0215601,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,109,1,2
2016-04-19,17.48201,0.0910112,976.415,81.15031,11.423173,224.00572,0.8487804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,110,2,2
2016-04-20,14.722208,0.0,980.61523,65.81468,11.046674,184.14684,0.99882156,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,4,111,3,2
2016-04-21,22.49845,0.0,985.15265,58.66721,10.779426,163.46205,0.7960966,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,4,112,4,2
2016-04-22,20.170042,0.0,983.44525,60.72745,11.9189,104.63595,1.0570272,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,4,113,5,2
2016-04-23,16.540148,0.0,973.88873,58.566742,15.461005,88.1036,1.1117483,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,4,114,6,2
2016-04-24,12.647157,0.010039915,965.78784,64.38614,14.639664,149.569,0.7470258,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,4,115,0,2
2016-04-25,4.495619,0.004042039,966.05035,52.058163,8.694821,240.64381,1.9685735,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,116,1,2
2016-04-26,14.541888,0.006193459,968.6568,54.254635,5.952234,249.5971,1.3508252,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,4,117,2,2
2016-04-27,19.064606,0.0,967.18134,59.548172,7.5023065,142.64688,1.3841392,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,4,118,3,2
2016-04-28,19.007032,0.2878947,970.0345,91.704216,3.866604,245.36273,0.78606874,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,4,119,4,2
2016-04-29,23.459751,0.0,977.7278,82.228714,3.1207945,214.1639,1.0455859,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,4,120,5,2
2016-04-30,16.664595,0.0,979.70337,60.310513,8.327472,213.15617,1.3926083,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,4,121,6,2
2016-05-01,13.848518,0.0,978.0384,62.97884,10.925408,142.07773,1.0816576,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2016,5,122,0,2
2016-05-02,8.592452,0.40165868,975.6106,88.12432,10.086648,152.89638,1.0138041,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,5,123,1,2
2016-05-03,12.717978,0.28137687,976.24713,83.992035,11.774765,263.2145,1.1867558,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,5,124,2,2
2016-05-04,10.075856,0.0,973.9583,56.49155,14.370834,239.86963,1.2162937,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,5,125,3,2
2016-05-05,7.246564,0.0,978.9204,53.78024,12.594966,289.66092,2.1551044,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2016,5,126,4,2
2016-05-06,6.0112176,0.0022165973,982.32367,57.379505,13.807391,263.7625,1.743039,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2016,5,127,5,2
2016-05-07,16.752216,0.0,979.07886,63.806408,15.257961,151.6381,1.069463,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,5,128,6,2
2016-05-08,13.884115,0.028881064,975.4404,72.09025,14.737466,122.33652,1.2711788,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,5,129,0,2
2016-05-09,6.1282315,0.0020862222,976.65326,69.82186,14.314602,107.38079,0.8978695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,5,130,1,2
2016-05-10,13.341455,0.0,977.5388,68.33645,15.285935,102.301506,0.8766925,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,5,131,2,2
2016-05-11,14.26703,0.0,974.9126,77.428406,13.720178,79.10347,0.75738233,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,5,132,3,2
2016-05-12,12.520134,0.053589653,970.4736,86.905495,13.854054,124.83143,0.47554216,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,5,133,4,2
2016-05-13,15.362455,0.20718579,961.35236,94.623924,13.457168,134.03482,0.32356903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,5,134,5,2
2016-05-14,12.956413,0.116304964,957.08344,76.63246,14.272976,266.2112,0.9381859,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,5,135,6,2
2016-05-15,14.192179,0.012647708,963.7122,66.51936,14.898273,189.70085,0.98589486,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,5,136,0,2
2016-05-16,5.5703173,0.0020862222,973.9379,55.1351,11.702389,218.83546,0.98115486,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2016,5,137,1,2
2016-05-17,7.2186375,0.0061934493,977.9965,63.353596,9.358462,80.54768,0.965581,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2016,5,138,2,2
2016-05-18,18.897766,0.0,977.83,61.121265,10.854957,125.53994,0.62823683,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,5,139,3,2
2016-05-19,14.865507,0.0,974.6424,61.79828,13.982369,126.401825,0.75576454,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,5,140,4,2
2016-05-20,16.696995,1.0178702,970.79803,72.98161,13.885582,144.19048,1.1649944,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,5,141,5,2
